FID,LSOA21CD,LSOA21NM,borough,mean_AI,MEDIAN_AI,MIN_AI,MAX_AI,MEAN_PTAL_,Shape_Leng,Shape__Area,Shape__Length
3927,E01004126,Sutton 002C,Sutton,7.35233320341,7.4378924013,6.5571974846,8.03889262024,2,1725.70167496,128592.472175598,1725.70167495959
3928,E01004127,Sutton 005A,Sutton,6.13976400712,6.50355054841,4.38665268692,7.35400866779,2,2900.09289987,206093.924575806,2900.09289987172
3929,E01004128,Sutton 002D,Sutton,6.21783643292,6.30470356551,4.53616495438,7.83728500768,2,2070.8966116,170847.501098633,2070.8966116034
3930,E01004129,Sutton 002E,Sutton,10.1976985782,10.8511932089,2.97926465593,15.2253900733,3,3356.23013092,264695.562225342,3356.23013091875
3931,E01004130,Sutton 003A,Sutton,4.17829853245,3.77552408251,0,8.0738479194,1b,4511.9366171,676020.587593079,4511.9366170971
3932,E01004131,Sutton 003B,Sutton,5.11242569745,5.62560975073,2.24904073569,7.31691732952,2,3399.69530363,205151.667243958,3399.69530362529
3933,E01004132,Sutton 009D,Sutton,4.79142978547,5.35230576993,2.00753204827,7.63949213471,1b,2657.75219724,171050.392852783,2657.75219723783
3934,E01004133,Sutton 009E,Sutton,3.10232552659,2.72897406283,1.79545622127,5.32586415546,1b,2238.51680044,191487.029167175,2238.51680044233
3935,E01004134,Sutton 003C,Sutton,6.54320110952,6.24609056908,5.17068318995,8.6616242971,2,3173.73850934,219063.348434448,3173.73850934069
3936,E01004135,Sutton 003D,Sutton,4.58603758808,4.6282774246,2.2262664514,7.18512770187,1b,2982.96527031,276805.323356628,2982.9652703138
3937,E01004136,Sutton 003E,Sutton,4.95971149555,4.88777179279,0,7.60388413703,1b,3218.57031923,241427.479949951,3218.57031923149
3938,E01004137,Sutton 012A,Sutton,22.9774286482,22.823333887,15.0247094044,26.9266692693,5,3805.72664382,231736.441421509,3805.72664382381
3939,E01004138,Sutton 013C,Sutton,7.78882585185,5.76826859512,5.25794200808,19.703079206,2,3119.77052697,168891.713531494,3119.77052696689
3940,E01004139,Sutton 013D,Sutton,13.4038115457,10.9297997091,4.812883969,24.0050082995,3,2829.87007691,154559.32232666,2829.8700769108
3941,E01004140,Sutton 012B,Sutton,18.9749240154,18.1350522776,13.9112654706,26.6496162465,4,2126.44974175,132235.864631653,2126.4497417527
3942,E01004141,Sutton 012C,Sutton,10.8706789088,13.3135891108,5.47744440558,16.6971426759,3,2621.06431275,120384.495239258,2621.06431274979
3943,E01004143,Sutton 014A,Sutton,14.9090197171,15.3255283643,5.78634114833,18.3696537983,3,2014.40897762,118297.197441101,2014.40897761857
3944,E01004144,Sutton 007A,Sutton,9.10997747453,9.01911863471,0,16.9684002026,2,4259.15412341,407105.683731079,4259.15412341127
3945,E01004145,Sutton 007B,Sutton,7.51580661511,6.62342198203,4.56841343753,13.5775016264,2,3437.01738501,458294.846549988,3437.01738501085
3946,E01004146,Sutton 007C,Sutton,15.4867790376,15.3781270113,6.17718745626,23.2302144167,4,3393.287972,214246.998008728,3393.2879719998
3947,E01004147,Sutton 007D,Sutton,3.34377950501,2.55485313399,1.23859460816,12.8304172636,1b,3990.2211637,286693.152320862,3990.22116369814
3948,E01004148,Sutton 014B,Sutton,8.71589738565,5.88808036883,3.02229988371,19.4611029184,2,2822.42482657,234830.28817749,2822.42482657017
3949,E01004149,Sutton 012E,Sutton,9.23602489308,5.92987143398,1.2086584628,18.1153219131,2,2703.08919046,273794.769714355,2703.0891904608
3950,E01004150,Sutton 021C,Sutton,17.187061244,18.1267425415,7.49879102478,25.3612095382,4,2859.13608015,161303.154846191,2859.13608015246
3951,E01004151,Sutton 021D,Sutton,5.90816094925,7.00156422334,0,16.9719873768,2,2593.87112025,200800.703407288,2593.87112024562
3952,E01004152,Sutton 018A,Sutton,16.4018649733,15.477991864,7.25092409451,27.430598826,4,4541.2980968,204925.75302887,4541.29809679947
3953,E01004153,Sutton 021E,Sutton,8.3936570858,10.0960750263,1.78981572324,16.1129318606,2,3849.37681906,172705.136657715,3849.37681906109
3954,E01004154,Sutton 022E,Sutton,3.2417941987,3.93945458838,0,6.56996449208,1b,3055.82044245,340915.781044006,3055.82044245167
3955,E01004155,Sutton 018B,Sutton,8.06065057922,5.90615100146,1.85055302929,16.7853157702,2,2226.00565662,191450.211349487,2226.0056566218
3956,E01004156,Sutton 018C,Sutton,19.1397399168,21.1172783558,7.05371218048,28.0371213677,4,3751.30414389,207830.792831421,3751.30414389308
3957,E01004157,Sutton 016E,Sutton,8.21798485496,8.13438682805,4.33357827128,11.2638096283,2,2989.32167738,261599.688171387,2989.32167738181
3958,E01004158,Sutton 018D,Sutton,7.90866732154,8.0826465119,2.1473838774,19.7492604864,2,3140.55694554,238292.862335205,3140.55694553747
3959,E01004159,Sutton 014C,Sutton,5.3352407753,5.02952974826,1.48393606675,14.3388783122,2,3290.07164785,341174.074317932,3290.0716478522
3960,E01004160,Sutton 014D,Sutton,6.51682482775,6.58242952945,3.60158131994,17.7364452,2,3247.0074666,225771.526901245,3247.00746659524
3961,E01004161,Sutton 014E,Sutton,4.3605515919,4.43334208435,1.3895516956,6.53900149968,1b,3690.59447951,326624.532714844,3690.594479512
3962,E01004162,Sutton 018E,Sutton,17.536675538,18.9070527055,4.88076656037,23.1947872646,4,2809.80884395,177753.779914856,2809.80884394803
3963,E01004163,Sutton 005B,Sutton,5.2333714903,4.98018795949,3.91587399782,8.65255353223,2,2903.84409858,216452.400680542,2903.84409857619
3964,E01004164,Sutton 004A,Sutton,7.69232349712,7.94380943291,3.57042590415,12.5537042573,2,3004.35629958,234899.701583862,3004.35629957594
3965,E01004165,Sutton 005C,Sutton,9.84352886672,10.5560269209,4.88728756511,12.4042843733,2,3383.45497059,250263.535728455,3383.45497059479
3966,E01004166,Sutton 004B,Sutton,7.0546908326,6.91341599938,3.31866019342,11.9398414458,2,3100.69044191,246784.387306213,3100.69044191464
3967,E01004167,Sutton 005D,Sutton,5.5606904573,5.4446409364,4.20008779924,7.81499165182,2,3006.17101356,163907.268234253,3006.17101355867
3968,E01004168,Sutton 013E,Sutton,4.44622919917,4.04795564781,2.62652777172,8.80881220845,1b,3164.52111989,224815.198677063,3164.52111988651
3969,E01004169,Sutton 004C,Sutton,4.92075407988,4.88430023594,3.15128646163,7.79248793909,1b,2372.27877435,144953.17074585,2372.27877435196
3970,E01004170,Sutton 017B,Sutton,13.0393456179,12.6419109301,9.47289481719,16.9436689046,3,2807.90632453,251367.091896057,2807.90632453273
3971,E01004171,Sutton 010A,Sutton,7.43228743311,7.52318845259,2.24596732216,13.8835150793,2,4372.31678492,367706.603942871,4372.31678491699
3972,E01004172,Sutton 010B,Sutton,11.6198097301,12.0985952316,7.42502196147,15.0784581839,3,2492.02428744,178563.849182129,2492.02428743915
3973,E01004173,Sutton 010C,Sutton,5.54892732713,5.17209525,0,11.6733846672,2,2464.45541252,226233.538955688,2464.45541252156
3974,E01004174,Sutton 017C,Sutton,11.1736444169,11.40268569,6.26296391374,15.1830559148,3,2321.00867993,171352.078063965,2321.00867992818
3975,E01004175,Sutton 010D,Sutton,6.01049926497,6.19119600454,2.0054871036,10.0296229266,2,3016.94410305,260347.756248474,3016.94410305369
3976,E01004176,Sutton 010E,Sutton,11.875492106,12.3541440019,6.39270778372,15.9375293983,3,3469.53400527,161194.817047119,3469.53400526898
3977,E01004177,Sutton 020C,Sutton,13.4711339398,13.1943086985,7.78036606924,16.5314291934,3,3242.81681081,222449.096237183,3242.81681081115
3978,E01004178,Sutton 017D,Sutton,12.6547987651,13.812805548,4.46791683704,17.4037450499,3,3597.48706712,241838.576927185,3597.48706711584
3979,E01004179,Sutton 017E,Sutton,8.11831894398,6.09232036851,4.28484622577,14.8821343663,2,3411.98111581,229825.147544861,3411.98111580958
3980,E01004180,Sutton 020D,Sutton,4.49741226487,3.5861532558,0,13.5863831635,1b,4645.44713992,596951.397026062,4645.44713992395
3981,E01004181,Sutton 020E,Sutton,5.71474963295,4.72938380821,3.89982127054,13.4161547317,2,4465.8816911,280810.220466614,4465.88169109651
3982,E01004182,Sutton 019E,Sutton,7.04352963475,6.8900744928,4.79619173402,11.2721455504,2,2349.3535698,147429.996482849,2349.35356979581
3983,E01004183,Sutton 001B,Sutton,6.17163677355,6.29694155794,3.19693993781,7.9414462752,2,2622.64636262,213205.216171265,2622.64636262413
3984,E01004184,Sutton 001C,Sutton,2.48350233841,3.09172950094,0,5.84069939746,1a,3446.2132678,276196.595108032,3446.21326779711
3985,E01004185,Sutton 001D,Sutton,4.7153183096,3.73124320015,0,11.7028834655,1b,4398.02492808,403354.784393311,4398.02492807877
3986,E01004186,Sutton 004D,Sutton,5.4899840512,3.96511033109,2.21687649271,10.3205829884,2,3808.02063168,299185.502487183,3808.02063167811
3987,E01004187,Sutton 005E,Sutton,3.45827526639,3.99921306523,0,6.8166794395,1b,2468.12795769,174268.678985596,2468.1279576918
3988,E01004189,Sutton 001E,Sutton,4.85058467994,5.30090987196,0,8.5106726519,1b,3180.48392109,336043.981430054,3180.48392109023
3989,E01004190,Sutton 008C,Sutton,4.65980807479,4.60049123115,1.83309257216,7.23015916926,1b,2446.52494257,264214.847297668,2446.52494257008
3990,E01004191,Sutton 008D,Sutton,8.52430320835,8.40706242156,5.51845636034,11.6291921982,2,2707.26782616,245250.33744812,2707.26782615948
3991,E01004192,Sutton 006C,Sutton,2.36940000723,2.04330665172,0,7.54580942933,1a,4215.79246632,390104.331001282,4215.79246632012
3992,E01004193,Sutton 006D,Sutton,1.88096309645,1.86426976101,0,5.84492634567,1a,4231.49899709,371257.902519226,4231.49899709111
3993,E01004194,Sutton 008E,Sutton,3.79215205171,3.26784190064,1.53973241925,7.56989730237,1b,2918.20534835,204968.959335327,2918.20534835418
3994,E01004195,Sutton 006E,Sutton,6.45406368278,7.03294053428,2.0508068618,9.23028456847,2,3248.00803315,236941.090736389,3248.00803314744
3995,E01004196,Sutton 008F,Sutton,5.21802881974,5.05601570249,2.08166215807,8.50754759439,2,2493.79275022,244329.26260376,2493.79275021729
3996,E01004198,Tower Hamlets 002B,Tower Hamlets,27.9665500569,28.0330116139,24.8555314698,31.1635839321,6a,1835.149164,94968.7842407227,1835.14916400254
3997,E01004199,Tower Hamlets 002C,Tower Hamlets,27.7668545972,27.7533225584,25.7422334272,29.8560294842,6a,1710.96988573,68981.0518493652,1710.96988572675
3998,E01004200,Tower Hamlets 005A,Tower Hamlets,23.981011879,25.1904780782,17.3072448561,27.1196921751,5,1249.72640304,57353.7728347778,1249.72640303964
3999,E01004201,Tower Hamlets 002D,Tower Hamlets,15.9893685038,13.0947896308,8.72342708162,24.3380616725,4,1932.51093657,129813.369216919,1932.51093657242
4000,E01004202,Tower Hamlets 005B,Tower Hamlets,18.5530044541,17.0135287445,13.3641223033,27.6936179267,4,1731.23832365,112184.242149353,1731.23832364864
4001,E01004203,Tower Hamlets 005C,Tower Hamlets,28.7206379629,28.3397386212,24.5128939185,34.8183165252,6a,2718.77070406,105231.474006653,2718.77070405788
4002,E01004204,Tower Hamlets 005D,Tower Hamlets,19.5492443492,20.1258884642,15.5362781348,22.0496349433,4,1612.58753505,84414.507019043,1612.5875350517
4003,E01004205,Tower Hamlets 013A,Tower Hamlets,33.0059297909,33.7594908654,21.7292932885,42.2251141053,6a,2362.43893619,135111.080665588,2362.43893619226
4004,E01004206,Tower Hamlets 013B,Tower Hamlets,40.558604915,40.3395666748,39.6252248339,41.6343082672,6b,2131.40939583,76989.1364593506,2131.40939583061
4005,E01004207,Tower Hamlets 011A,Tower Hamlets,29.7660572362,30.1166247473,18.7049001975,37.8788960623,6a,1661.82576641,68526.1577529907,1661.82576640992
4006,E01004208,Tower Hamlets 013C,Tower Hamlets,39.470378564,39.6576594399,27.1614138135,49.8603870073,6a,3237.23583773,161872.00756073,3237.23583772773
4007,E01004209,Tower Hamlets 011B,Tower Hamlets,37.9087636276,40.6115035068,25.3223858873,44.9101257089,6a,1790.41935928,80418.9775924683,1790.41935927636
4008,E01004211,Tower Hamlets 013D,Tower Hamlets,32.3233541357,33.4395927952,8.8604752424,41.2865049841,6a,2390.31173289,164609.7109375,2390.3117328862
4009,E01004212,Tower Hamlets 011D,Tower Hamlets,37.4676296765,41.5828240271,21.201617683,43.9484098291,6a,1812.90444955,87811.279510498,1812.90444954694
4010,E01004214,Tower Hamlets 030A,Tower Hamlets,11.1371140333,10.1155142858,8.24094102171,13.8062395128,3,1708.57086117,125711.65763855,1708.57086117248
4011,E01004216,Tower Hamlets 030B,Tower Hamlets,7.76439709091,9.06540753755,3.71010549828,10.6253235315,2,2385.02026852,152208.445358276,2385.02026851729
4012,E01004217,Tower Hamlets 030C,Tower Hamlets,14.9713208499,14.7610968631,8.63898932869,22.6208377541,3,3888.65825517,455614.1820755,3888.65825516791
4013,E01004218,Tower Hamlets 030D,Tower Hamlets,10.7430337261,10.3343631754,8.26415227376,16.8573574512,3,3282.96567453,332324.166481018,3282.96567453024
4014,E01004219,Tower Hamlets 035B,Tower Hamlets,22.7293169219,22.2274876318,16.1089068171,28.1999136478,5,2618.07143657,199466.605232239,2618.07143656698
4015,E01004221,Tower Hamlets 036A,Tower Hamlets,15.266465714,14.7014502005,11.8095805532,25.2670302299,4,3228.8495362,247925.560295105,3228.84953620072
4016,E01004222,Tower Hamlets 001A,Tower Hamlets,6.62654187353,6.55332817216,4.86854138624,8.22200293722,2,2424.32793486,138230.492774963,2424.32793486241
4017,E01004223,Tower Hamlets 001B,Tower Hamlets,6.71526477222,6.48841395236,2.51561219385,13.901452009,2,4514.11666947,592381.137466431,4514.11666946842
4018,E01004226,Tower Hamlets 001D,Tower Hamlets,10.2853352477,7.06477720017,6.11333915046,23.1984977277,3,1696.52486252,92629.6084823608,1696.52486252239
4019,E01004228,Tower Hamlets 003A,Tower Hamlets,17.7147983227,23.449812403,7.6753089519,27.8032212705,4,2668.94576104,126912.881134033,2668.94576104472
4020,E01004229,Tower Hamlets 004C,Tower Hamlets,27.5674729427,27.9191575286,24.5869643926,30.358627244,6a,1595.93975723,103877.468048096,1595.9397572309
4021,E01004230,Tower Hamlets 003B,Tower Hamlets,26.711911083,26.5372559332,22.3842858264,31.8860422803,6a,1868.67276767,157936.531227112,1868.67276767167
4022,E01004231,Tower Hamlets 004D,Tower Hamlets,27.4427928405,26.4143312663,17.8461373931,37.2762359094,6a,1493.12353202,108786.117088318,1493.12353202298
4023,E01004232,Tower Hamlets 003C,Tower Hamlets,32.0055056691,31.4342668749,27.3057133714,36.6957842535,6a,2211.76077171,193376.815917969,2211.7607717051
4024,E01004233,Tower Hamlets 003D,Tower Hamlets,6.50016550993,7.17310236177,4.12944628786,8.54005273948,2,1397.71096882,83084.7980041504,1397.71096882408
4025,E01004234,Tower Hamlets 003E,Tower Hamlets,7.81085297472,7.95962774089,3.63687240159,24.9142355937,2,4274.34876584,573196.327766418,4274.34876583668
4026,E01004235,Tower Hamlets 008A,Tower Hamlets,24.8402709044,25.0764345382,23.3895425559,25.7754266153,5,1030.85185215,39628.2573318481,1030.85185214667
4027,E01004236,Tower Hamlets 008B,Tower Hamlets,23.2330076981,23.4487396335,20.1842138848,24.6319680312,5,1870.44187928,102577.668762207,1870.44187928352
4028,E01004237,Tower Hamlets 008C,Tower Hamlets,25.6270082418,25.5734336335,22.6202065027,28.6461602231,6a,1456.76749021,65314.9644317627,1456.7674902145
4029,E01004239,Tower Hamlets 008E,Tower Hamlets,20.2143767538,20.054591694,17.4079023736,23.4332947095,5,2000.56587485,106753.471939087,2000.56587485282
4030,E01004240,Tower Hamlets 012A,Tower Hamlets,13.6323550757,14.0961364692,7.41351846942,18.2666872857,3,1579.89052903,86566.6204986572,1579.89052903153
4031,E01004241,Tower Hamlets 012B,Tower Hamlets,13.4116044713,11.3563789285,7.8646256941,23.2546909357,3,2309.67021176,116775.922019958,2309.67021175978
4032,E01004243,Tower Hamlets 020A,Tower Hamlets,14.6127952628,14.4327850229,12.0178726752,16.8351890182,3,1825.12569557,116534.586608887,1825.12569556605
4033,E01004244,Tower Hamlets 020B,Tower Hamlets,19.9462002164,18.1040888107,12.3988471319,27.3790421624,4,1818.65678018,137419.195030212,1818.65678018368
4034,E01004245,Tower Hamlets 018A,Tower Hamlets,11.0280631673,12.1663363777,0,27.3101169993,3,2279.51280823,240733.108123779,2279.5128082328
4035,E01004247,Tower Hamlets 020C,Tower Hamlets,20.4087913309,19.4251799654,16.6479572664,25.6935933104,5,1890.72288195,119122.709335327,1890.7228819525
4036,E01004248,Tower Hamlets 018C,Tower Hamlets,13.4093992496,15.4365178734,2.02161506856,16.4022419194,3,2646.25589286,116552.157829285,2646.25589285914
4037,E01004249,Tower Hamlets 018D,Tower Hamlets,10.042560172,10.7985622369,1.93125266188,15.6373636701,3,3138.33449356,190480.446250916,3138.33449356441
4038,E01004251,Tower Hamlets 023A,Tower Hamlets,24.4497112722,25.1608122221,18.5626761343,27.2052181896,5,1816.11288219,127344.047050476,1816.11288218811
4039,E01004255,Tower Hamlets 023C,Tower Hamlets,34.0530937287,33.5090246427,24.9787052665,45.7246594938,6a,1784.6702477,93888.8483200073,1784.67024769857
4040,E01004256,Tower Hamlets 024C,Tower Hamlets,29.4161548219,28.7708811331,21.4205806783,36.0905272922,6a,2369.49837329,143139.67401123,2369.49837328596
4041,E01004257,Tower Hamlets 024D,Tower Hamlets,25.0309696483,24.9032161468,20.1363388656,31.0598435922,6a,2088.65474318,125633.740959167,2088.65474318493
4042,E01004258,Tower Hamlets 023D,Tower Hamlets,22.9281280154,23.0092628125,13.3512998354,29.4556961254,5,1879.43408553,153885.141471863,1879.4340855254
4043,E01004259,Tower Hamlets 007A,Tower Hamlets,27.7169077522,28.1467918157,20.4235381767,33.5738292811,6a,2536.75560796,133233.7733078,2536.75560795663
4044,E01004260,Tower Hamlets 007B,Tower Hamlets,21.3396204526,20.8294904961,17.9750056412,27.5446950414,5,1785.95072431,98181.3169937134,1785.95072430839
4045,E01004263,Tower Hamlets 007C,Tower Hamlets,19.2233420056,16.6396098614,15.1678570706,25.8876210777,4,1199.42271434,81495.2033538818,1199.4227143439
4046,E01004264,Tower Hamlets 010C,Tower Hamlets,25.9571391578,26.4626275587,22.292096631,28.7551361452,6a,1557.91932594,60756.1656341553,1557.91932593614
4047,E01004266,Tower Hamlets 007D,Tower Hamlets,22.1247510793,21.9929646155,18.7877745148,24.9340553201,5,1753.06932744,82142.0649032593,1753.06932743547
4048,E01004267,Tower Hamlets 012D,Tower Hamlets,23.8146437004,23.942097636,15.0798355475,34.4280685338,5,2609.06459987,210733.624961853,2609.06459986802
4049,E01004268,Tower Hamlets 012E,Tower Hamlets,28.2356160618,27.3228188168,27.1029913362,31.1938352774,6a,917.952930334,51632.6311569214,917.952930334186
4050,E01004270,Tower Hamlets 014B,Tower Hamlets,28.331693445,29.0602319725,8.59246197564,37.3493488031,6a,3600.34797472,293341.405525208,3600.3479747199
